id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46
145151,1,1,mid,27,72,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141167,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
46232,1,1,mid,0,162,306,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,387,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18
67130,0,1,high,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,1413,4284
36763,0,1,high,99,108,153,261,0,0,0,0,0,0,0,0,0,0,0,450,27,0,0,396,243,279,495,0,0,0,333,0,0,0,0,0,0,369,0,0,0,0,0,18,18,1062,2097
135942,0,1,low,0,144,144,279,423,0,0,0,0,0,0,0,0,0,0,414,0,0,0,369,342,342,585,0,0,0,252,0,0,0,0,144,0,315,0,0,0,0,0,0,0,189,315
165903,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,189
98824,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155998,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17401,0,1,low,0,0,0,621,0,0,0,0,0,0,0,0,0,0,198,504,18,0,0,504,585,261,468,0,0,0,315,0,0,0,0,270,0,468,0,0,0,0,0,0,9,540,1503
157389,1,1,mid,54,180,270,0,0,0,0,0,0,0,0,0,0,0,324,360,0,0,0,423,396,369,225,0,0,0,126,0,0,0,0,0,0,369,0,0,0,0,0,9,9,477,774
123805,1,1,mid,171,441,639,90,126,0,0,0,0,0,0,0,0,0,0,351,0,0,0,378,423,279,270,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,18,108,936,2178
4270,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,216
113535,0,0,low,0,0,0,0,603,0,0,0,0,0,0,0,0,0,0,531,0,0,0,477,540,180,306,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,225,684
124575,1,1,mid,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,513,315,342,666,0,0,0,306,0,0,0,765,0,0,495,0,0,0,0,0,9,9,126,198
22083,0,0,mid,0,0,0,0,171,0,0,0,0,0,0,0,0,0,522,144,0,0,0,441,153,639,324,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,9,36,288,468
163264,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
153622,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8170,0,1,high,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,81,0,99,0,72,162,99,90,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,99,342,576,2088
166649,0,1,high,54,135,288,216,0,0,0,0,0,0,0,0,0,0,0,477,0,0,0,342,216,270,261,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,9,18,1449,3501
133967,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,2763
102695,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0
154320,0,1,high,0,0,0,27,0,0,243,0,0,0,0,0,0,0,90,180,0,0,0,117,117,198,144,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,261,396
62994,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,162,315,1242
63519,0,0,mid,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,45
7479,0,0,low,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,126,117,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,126,189,1305
129566,1,1,low,0,153,252,369,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,441,0,243,234,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,9,9,54,153
48377,0,0,mid,99,234,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,2007,5184
34395,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,450,405,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,90,180
6157,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,432,432
145687,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,171,0,360,351,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,9,639,1728
145671,1,1,mid,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,396,0,351,414,0,0,0,153,0,0,0,0,0,0,351,0,0,0,0,0,9,9,144,333
105489,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1242,3141
109577,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,54,0,0,0,99,0,45,9,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,27,81
101477,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,1917
64627,0,0,high,0,0,153,459,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,441,414,279,270,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,18,36,2205,4320
165732,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,585,576,0,252,0,0,0,459,0,0,0,0,0,0,621,0,117,0,0,0,99,144,189,405
82691,1,1,low,72,72,90,567,0,0,0,0,0,0,0,0,0,0,288,477,0,0,0,459,360,495,531,0,0,0,360,0,0,0,0,0,0,441,0,0,0,0,0,9,9,936,1800
4240,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,126,117,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,333,1053
17267,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,45,0,414,171,135,126,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,72,198,315,963
91226,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115337,0,0,low,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,2124
18857,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,108,225,0,63,0,0,0,117,0,0,0,0,0,0,189,0,0,0,0,0,54,117,504,1170
119500,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,63,0,396,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,27
13461,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,207,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,126,963,2142
11225,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
53876,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,297,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,45,54,1413,3915
95455,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
71815,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
49089,0,0,mid,0,63,99,0,0,0,0,0,0,0,0,0,0,0,0,441,0,81,0,207,153,153,144,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,720,3681
103683,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63432,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,18,504
58640,1,1,mid,0,0,0,171,0,0,0,0,0,0,0,0,0,0,90,153,0,0,0,504,558,396,342,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,18,18,585,1125
166499,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,432,0,54,54,0,0,0,0,0,0,0,0,0,0,558,0,0,0,0,0,0,9,189,720
66922,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,81,117,198,198,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,90,144,2484,7002
15276,0,0,high,0,108,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,81,306,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,216,1035
28137,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,216,0,351,342,171,171,0,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,567,2070
52917,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,432
138094,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,396,351,396,441,0,0,0,126,0,0,0,0,0,0,369,0,0,0,0,0,0,0,153,387
162631,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,207
91863,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,0,594,0,324,324,0,0,0,0,0,0,0,0,0,0,639,0,0,0,0,0,0,0,9,18
40154,0,0,high,126,153,243,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449,3177
16202,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,63,153
60167,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34105,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,549,0,513,0,594,486,225,207,0,0,0,306,0,0,0,0,0,234,558,0,0,0,0,126,36,45,1062,2880
107197,0,1,low,0,0,0,0,0,0,513,0,0,0,0,0,0,0,0,126,0,540,0,450,468,90,90,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,18,36
145197,0,0,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79736,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,36,144
140778,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,135,162
9237,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,63
96160,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,0,0,495,0,306,297,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,108,306
36987,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,261,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,54,252
94801,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146182,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,342,333,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,441,1125
88666,1,1,mid,45,198,288,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,486,0,81,207,0,0,0,279,0,0,0,0,0,0,324,0,0,0,0,0,243,819,1755,4176
111356,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,135,180
128271,1,1,mid,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,1953
78564,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,297,216,261,171,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,36,36
29935,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,585,846,864
84893,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136291,1,1,mid,0,18,18,0,0,0,0,0,0,0,0,0,0,0,63,108,0,63,0,81,54,153,117,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,27,432,954
117393,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,99,108,315
14098,0,0,high,36,63,171,0,531,0,0,0,0,0,0,0,0,0,0,486,0,0,0,432,342,99,99,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,108,324,828,1629
111218,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,81
146073,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,432,945
46451,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77047,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0,306,0,333,324,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,684,1935
98712,0,1,mid,0,0,135,270,486,0,0,0,0,0,0,0,0,0,0,432,0,0,0,414,468,216,387,0,0,0,0,0,0,0,0,342,0,315,0,0,0,0,0,0,0,360,1899
89317,1,1,high,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18
66833,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,99,0,297,297,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,99,558
119528,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,315,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,1557
71013,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9189,0,1,low,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,270,0,54,0,540,477,54,180,0,0,0,306,0,0,0,0,0,0,495,0,0,0,0,0,18,36,198,468
975,0,1,high,0,0,0,414,0,0,0,0,0,0,0,0,0,0,351,450,0,468,0,540,0,216,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0,54,117,1647,4401
9807,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167642,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,234,198,153,153,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,1269,4590
115678,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,783,936,4752
134210,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,369,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,36,153
64686,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114377,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,306,0,396,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,279
18164,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,954,1764
69763,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,315,0,189,189,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,54,198,108,351
137706,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77824,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,288,72,54,54,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,27,90
108965,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,1989
66189,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,216,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,18
164529,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,1161
67484,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43759,1,1,mid,0,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,405,423,0,0,0,81,0,0,0,0,0,0,63,0,0,0,0,0,0,0,144,504
132298,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129203,1,1,low,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,54
165820,1,1,low,0,0,81,711,369,0,0,0,0,0,0,0,0,0,0,378,0,27,0,558,495,306,414,0,0,0,135,0,0,0,0,0,0,441,0,0,0,0,0,207,504,3672,9441
71760,0,1,mid,216,477,990,54,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,207,252,342,333,0,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,0,198,684
125872,0,1,low,63,63,252,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,351,225,261,252,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,18,45,396,1062
43976,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,99,0,486,0,252,252,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,9,18,765,2349
36460,0,0,high,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,360,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,459
95557,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91624,1,1,low,0,0,0,270,0,0,0,0,0,0,0,0,0,0,180,351,0,0,0,522,585,315,324,0,0,0,270,0,0,0,0,0,0,441,0,0,0,0,0,27,108,2007,6732
154840,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74415,0,0,low,0,45,54,360,0,0,0,0,0,0,0,0,0,0,630,567,0,198,0,522,549,414,189,0,0,0,306,0,0,0,0,0,0,522,0,0,0,0,0,9,36,864,2754
121222,0,1,high,0,297,414,450,0,0,0,0,0,0,0,0,0,0,0,486,0,0,0,441,243,207,342,0,0,0,306,0,0,0,0,0,0,441,0,0,0,0,0,0,9,126,459
67923,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35135,0,0,high,0,171,234,0,0,0,0,0,0,0,0,0,0,0,36,288,0,0,0,432,450,72,117,0,0,0,144,0,0,0,0,0,0,378,0,0,0,0,0,0,0,99,135
88137,0,1,low,36,144,279,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,180,171,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,792,1944,1530,3582
32293,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,243,981
76266,1,1,high,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27
19032,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850,0,0,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88876,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,378,369,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,18,27
142357,0,1,low,0,0,144,81,0,0,0,0,0,0,0,0,0,0,585,423,0,0,0,621,558,675,477,0,0,0,306,0,0,0,0,0,0,540,0,0,0,0,0,0,0,108,189
42202,0,0,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,423
870,0,1,low,90,333,693,0,0,0,0,0,0,0,0,0,0,0,0,540,0,225,0,324,216,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,0,0,0,0,0,135,243
18280,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,369,414,171,171,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,18,495,1170
95843,1,0,mid,81,198,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12426,0,0,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24528,0,0,high,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,270,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,18
100690,1,1,mid,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,522,90,0,135,0,0,0,306,0,0,0,0,0,0,504,0,0,0,0,0,9,18,189,729
41799,0,1,mid,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,342,288,162,162,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,18,72,414,1008
124998,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,36,0,0,0,72,72,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,387
11427,0,1,mid,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,144
148762,0,1,low,0,0,27,81,0,0,0,0,0,0,0,0,0,0,0,234,0,27,0,135,351,252,252,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,9,45,18,126
134192,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33935,0,0,low,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,108,135,405,396,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,9,9,72,333
139353,0,1,high,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,306,297,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,45,108
