id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46
7309,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,135,615
7310,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,6
7311,0,1,low,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,12,93
7312,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,147,0,78,75,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,6,9
7313,0,1,mid,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,114,0,78,75,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,252,873
7314,0,1,high,30,114,204,108,0,0,0,0,0,0,0,0,0,0,174,51,0,0,0,165,0,198,138,0,0,0,0,0,0,99,0,0,0,141,0,54,0,0,0,0,0,15,39
7315,0,0,low,9,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,102,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,87
7316,0,0,high,42,129,180,45,129,0,0,0,0,0,0,0,0,0,0,114,0,0,0,132,126,3,21,0,0,0,39,0,0,0,0,0,0,99,0,0,0,0,0,3,33,180,597
7317,0,0,high,0,96,96,39,213,0,0,0,0,0,0,0,0,0,0,186,0,0,0,183,183,72,90,0,0,0,48,0,0,0,0,0,0,135,0,0,0,0,0,0,6,234,1074
7318,0,0,mid,0,0,54,0,0,0,0,0,0,0,0,0,0,0,27,156,0,0,0,123,60,78,84,0,0,0,51,0,0,0,0,0,0,150,0,0,0,0,0,0,3,45,132
7319,0,0,mid,57,93,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,75,36,36,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,51,177
7320,1,0,mid,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,333,1080
7321,0,0,high,0,0,75,189,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,147,162,57,156,0,0,0,195,0,0,0,0,0,0,138,0,0,0,0,0,0,9,228,648
7322,0,1,low,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7323,0,1,high,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,156,144,69,87,0,0,0,45,0,0,0,0,0,0,150,0,0,0,0,0,3,12,285,651
7324,0,1,high,0,45,75,18,0,0,0,0,0,0,0,0,0,0,0,183,234,0,0,168,192,18,90,0,0,0,96,0,0,0,0,96,0,168,0,0,0,0,0,42,105,126,420
7325,0,1,low,9,60,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,21,27
7326,0,1,high,0,81,108,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,162,105,51,102,0,0,0,105,0,0,0,0,0,0,129,0,0,0,0,0,675,1197,2436,5886
7327,0,0,mid,0,12,60,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,33,0,78,78,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,54,222
7328,0,1,high,0,0,24,147,0,0,0,0,0,0,0,0,0,0,186,147,0,0,0,192,171,210,144,0,0,0,105,0,0,0,0,0,0,165,0,0,0,0,0,135,258,570,1323
7329,0,1,mid,0,24,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,105,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,57,117
7330,0,0,low,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,30,51,0,0,0,51,0,0,0,0,0,0,57,0,0,0,0,0,3,6,117,231
7331,0,1,mid,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,60,171,27,45,0,0,0,42,0,0,0,0,0,0,66,0,0,0,0,0,0,6,282,1299
7332,0,0,mid,9,78,156,24,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,150,195,51,51,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,15,141
7333,0,1,mid,0,0,15,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,21,0,144,117,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,66,111
7334,0,0,high,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,33,120
7335,0,0,high,93,93,114,0,0,0,0,0,0,0,0,0,0,0,57,120,0,0,0,114,93,36,63,0,0,0,123,0,0,0,0,0,0,96,0,0,0,0,0,0,0,99,240
7336,0,0,low,0,48,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7337,0,0,high,0,81,141,189,90,0,0,0,0,0,0,0,0,0,0,84,0,0,0,183,171,123,120,0,0,0,0,0,0,0,0,0,45,114,0,0,0,0,0,0,18,72,327
7338,1,1,low,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,96
7339,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,78,75,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,36
7340,0,1,mid,0,57,111,0,0,0,0,0,0,0,0,0,0,0,0,141,30,0,0,33,120,21,21,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,6,6,30
7341,0,1,high,0,24,27,21,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,42,0,51,51,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,15,48,513,1464
7342,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,24,0,141,0,105,102,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,120,180
7343,0,1,mid,0,39,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,111,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,15,0,21
7344,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,231
7345,0,1,high,63,63,63,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,138,177,54,51,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,36,132,222,423
7346,1,1,mid,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,69,27,99,96,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,12,48,1125,3042
7347,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,99,0,33,33,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,3,126,489
7348,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7349,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,45,0,0,0,36,108,90,24,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0,0,3,3,6,213
7350,0,1,high,0,90,195,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,54,24,102,99,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,93,150,579,1782
7351,0,0,high,0,0,21,0,150,0,0,0,0,0,0,0,0,0,18,144,0,0,0,141,159,99,132,0,0,0,0,0,0,0,0,90,0,111,0,0,0,0,0,9,15,186,447
7352,0,1,high,27,48,48,150,0,0,0,0,0,0,0,0,0,0,0,171,0,96,0,138,156,51,48,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,12,27,525,990
7353,0,1,mid,0,48,63,78,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,69,30,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,51,15,30,201,732
7354,0,0,high,18,87,186,207,0,21,0,0,0,0,0,0,0,0,45,168,0,0,0,165,186,105,78,0,0,0,0,0,0,0,0,0,27,162,0,0,0,0,0,414,1122,1518,3546
7355,0,1,mid,0,0,45,78,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,141,0,9,9,0,0,0,0,0,0,0,0,0,0,72,0,171,0,0,0,21,120,141,429
7356,0,0,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,420
7357,0,1,high,0,27,120,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,135,90,129,171,0,0,0,102,0,0,0,0,0,0,144,0,0,0,0,0,0,0,27,93
7358,0,0,high,9,39,42,0,27,0,0,0,0,0,0,0,0,0,0,27,0,0,0,78,33,78,75,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,9,18,372,927
7359,0,1,mid,6,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,12,12,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,9,42,60
7360,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,9,0,30,30,93,93,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,6,36,81,327
7361,0,1,high,0,0,0,27,213,0,0,0,0,0,0,0,0,0,0,195,0,0,0,162,165,105,102,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,6,30,96
7362,0,1,high,0,75,75,0,0,0,9,0,0,0,0,0,0,0,0,60,0,0,0,69,45,69,69,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,165,417,336,882
7363,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,9,42
7364,1,1,mid,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,6,6
7365,0,0,high,0,0,33,12,0,0,0,0,0,0,0,0,0,0,153,105,0,0,0,108,90,147,54,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,48,159
7366,0,1,mid,0,0,0,69,0,0,0,0,0,0,0,0,0,0,75,147,0,132,0,159,135,81,51,0,0,0,0,0,0,0,0,0,0,117,0,78,0,0,0,174,321,915,1758
7367,0,1,high,30,45,45,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,177,120,102,99,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,9,105,303,801
7368,0,0,high,45,45,60,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,198,123,90,177,0,0,0,177,0,0,0,0,0,0,156,0,0,0,0,159,3,3,270,615
7369,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7370,0,0,low,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30
7371,0,1,low,24,84,162,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,54,120,96,93,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,9,12,282,669
7372,0,1,high,0,12,12,195,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,159,165,24,21,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,48,96,282,657
7373,0,0,mid,27,27,48,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,75,0,129,126,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,6,6,1203,2571
7374,0,1,mid,0,0,27,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,108,144,111,3,0,0,0,0,0,0,0,0,0,84,78,0,0,0,0,0,9,21,36,132
7375,0,1,low,15,15,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,108
7376,0,1,mid,9,18,63,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,117,0,78,78,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,9,81,2793,6480
7377,0,1,high,0,54,96,129,0,0,0,0,0,0,0,0,0,0,9,114,0,0,0,120,81,99,90,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,3,9,186,453
7378,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,30,0,93,93,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,9,15
7379,0,1,low,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,156,564
7380,0,0,high,36,36,36,168,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,120,132,63,60,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,1134,4842
7381,0,1,high,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,12,36
7382,0,1,mid,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,156,0,18,0,171,24,57,54,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,6,6,33,120
7383,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,15,18,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,72,168
7384,0,0,mid,0,114,210,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,132,108,96,93,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,15,54,294
7385,1,1,high,9,15,54,69,0,0,0,0,0,0,0,0,0,0,84,93,0,72,0,159,0,156,108,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,39,132
7386,0,1,high,0,24,24,0,42,0,0,0,0,0,0,0,0,0,0,39,0,0,0,21,9,48,48,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,12,27
7387,0,0,low,18,18,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,108
7388,0,1,high,18,33,75,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,63,18,93,93,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,333,792,1086,2166
7389,0,1,high,15,54,105,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,45,0,57,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,6,9
7390,0,0,high,3,3,51,96,0,0,0,0,0,0,0,0,0,0,60,108,0,0,0,90,81,129,93,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,6,294,681
7391,1,1,mid,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,87,84,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,9,237,756
7392,0,1,high,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,33,0,57,63,0,0,0,24,0,0,0,0,0,0,21,0,0,0,0,0,9,18,48,117
7393,1,1,high,0,6,6,135,81,0,0,0,0,0,0,0,0,0,0,159,0,0,0,156,117,105,117,0,0,0,33,0,0,0,0,0,0,132,0,0,0,0,0,0,0,552,1521
7394,1,1,high,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,63,114
7395,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,105
7396,0,1,high,0,0,63,0,0,0,0,0,0,0,0,0,0,0,60,21,0,0,0,0,0,108,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
7397,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,24,0,123,102,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,21,27,243,1143
7398,0,0,mid,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,132,261
7399,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,36,0,66,0,24,24,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,3,9,288,1065
7400,1,1,low,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,30,0,24,0,48,21,108,105,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,6,15
7401,0,1,high,18,42,63,0,0,0,0,0,0,0,0,0,0,0,0,72,0,9,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,93,150,651,1563
7402,0,0,high,9,9,84,135,0,0,0,0,0,0,0,0,0,0,75,117,0,0,0,132,147,141,102,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,120,435
7403,1,1,mid,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,126,0,60,57,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,15,45,402,1089
7404,0,1,high,51,105,156,30,0,0,6,0,0,0,0,0,0,0,114,57,0,0,0,126,126,183,156,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,12,42,189,606
7405,0,0,mid,27,117,150,0,39,0,0,0,0,0,0,0,0,0,0,39,0,0,0,60,0,3,3,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,3,9,144,651
7406,0,1,mid,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,6,6,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,21,57,393,1122
7407,0,1,high,0,21,87,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,126,99,6,6,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,9,36,270,744
7408,0,1,high,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,27,24,81,81,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,159,426,1563,4515
7409,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,54
7410,0,1,high,39,39,120,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,42,48,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,54,90
7411,0,0,mid,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,102,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,93,252
7412,1,1,high,0,9,42,171,0,0,0,0,0,0,0,0,0,0,114,177,0,177,0,186,195,69,111,0,0,0,204,0,0,0,36,0,0,141,0,0,0,0,0,0,0,243,756
7413,0,0,low,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,21,54
7414,0,0,low,0,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7415,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,102,105,105,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,180,651
7416,0,0,mid,0,72,111,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,138,57,93,93,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,15,42,210
7417,0,1,low,18,111,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7418,0,1,high,0,66,144,0,21,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,42,12,12,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,12,186,573
7419,0,0,low,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,45,129
7420,1,1,high,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,93,102,45,45,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,297,804
7421,0,1,high,12,12,96,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,6,48,603,1449
7422,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,102
7423,1,1,mid,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,111,537
7424,0,0,low,0,9,105,9,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,114,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,21
7425,0,0,high,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,78,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12
7426,0,0,high,0,45,45,69,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,162,87,117,138,0,0,0,48,0,0,0,0,0,0,186,0,0,0,0,0,0,9,141,450
7427,1,1,low,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,387,1293
7428,0,0,mid,27,27,120,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,168,498
7429,0,0,low,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
7430,1,0,mid,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,66,0,9,0,99,30,75,75,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,9,45
7431,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,270
7432,1,1,high,15,48,138,30,0,0,0,0,0,0,0,0,0,0,27,168,0,0,0,150,15,39,66,0,0,0,102,0,0,0,0,0,0,171,0,0,0,0,0,123,228,1080,2364
7433,1,1,low,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
7434,0,1,low,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36
7435,0,1,low,0,45,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,162,768
7436,1,1,high,0,0,15,126,0,0,0,0,0,0,0,0,0,0,144,177,0,0,0,159,132,87,24,0,0,0,42,0,0,0,0,0,0,126,0,0,0,0,0,0,3,129,255
7437,0,1,low,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,108
7438,0,1,high,183,357,624,0,0,0,0,0,0,0,0,0,0,0,0,75,0,27,0,171,168,0,51,0,0,0,108,0,0,0,0,0,0,168,0,0,0,0,0,618,1683,2436,5874
7439,1,1,low,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,42
7440,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,30,0,135,132,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0
7441,0,1,mid,0,9,45,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,87,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,144,411,1194
7442,0,1,low,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
7443,0,0,high,0,39,57,0,39,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6
7444,0,0,high,0,0,12,162,177,0,0,0,0,0,0,0,0,0,129,171,0,0,0,165,171,120,45,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,303,594
7445,0,0,high,45,117,162,174,180,0,0,0,0,0,0,0,0,0,186,162,0,0,0,174,195,204,213,0,0,0,183,0,153,0,0,0,90,156,0,0,0,0,0,0,0,81,294
7446,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,24,60
7447,0,0,mid,3,21,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,129
7448,0,1,high,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,102,96,42,57,0,0,0,39,0,0,0,0,0,0,57,0,0,0,0,0,0,6,63,153
7449,0,0,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,45,18,57,54,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,15
7450,1,1,mid,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,141,0,78,108,0,0,0,84,0,0,0,0,0,0,132,0,0,0,0,0,0,0,48,159
7451,0,0,high,30,84,183,93,0,0,0,0,0,0,0,0,0,0,30,213,0,39,0,165,204,150,231,0,0,0,189,0,0,0,0,0,0,153,0,0,0,0,0,0,0,72,132
7452,1,1,low,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,27,0,108,105,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,375,1473
7453,1,1,high,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,120,0,0,0,126,0,90,87,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,78,147
